Place_Id,Place_Name,Description,Category,City,Price,Rating,Lat,Long
367,Baluran National Park,"Taman Nasional Baluran, yang terletak di Kabupaten Situbondo, Jawa Timur, Indonesia, sering disebut sebagai ""Savana Afrika Kecil Jawa"" karena lanskap savananya yang mirip dengan dataran Afrika. Meliputi area sekitar 25.000 hektar, taman ini memiliki beragam ekosistem, termasuk savana, hutan bakau, dan hutan dataran rendah. Pengunjung dapat menikmati kegiatan seperti melihat satwa liar, trekking, dan birdwatching di tengah keindahan alam taman, dengan kesempatan untuk melihat berbagai spesies seperti kerbau liar Jawa yang terancam punah, rusa, monyet, dan banyak spesies burung. Gunung Baluran yang ikonik menawarkan pemandangan panorama yang memukau, menjadikannya destinasi populer bagi para penggemar alam dan petualang.",Tempat Wisata,Situbondo,0,4.6,-7.831007711,114.3876041
368,Taman Pelangi Jogja,"Taman Pelangi Jogja adalah sebuah taman yang terletak di Yogyakarta, Jawa Tengah, Indonesia. Taman ini terkenal karena seni mural yang indah yang menghiasi dinding-dindingnya. Pengunjung dapat menikmati berjalan-jalan di sekitar taman sambil menikmati keindahan seni mural yang berwarna-warni. Selain itu, taman ini juga menjadi tempat yang populer untuk berfoto, baik untuk keperluan pribadi maupun bersama keluarga dan teman-teman. Dengan suasana yang ceria dan keindahan seni yang memukau, Taman Pelangi Jogja menjadi destinasi yang menarik bagi wisatawan yang mengunjungi Yogyakarta.",Tempat Wisata,Sleman,0,4.3,-7.750068822,110.369413
369,Ratu Boko Temple,"Candi Ratu Boko adalah sebuah kompleks candi yang terletak di sebelah selatan Yogyakarta, Jawa Tengah, Indonesia. Candi ini merupakan salah satu situs arkeologi penting yang mencerminkan kejayaan Kerajaan Mataram Kuno pada abad ke-8 hingga ke-9 Masehi. Kompleks candi ini terdiri dari berbagai bangunan, termasuk candi utama, gerbang masuk, dan beberapa bangunan lainnya yang tersebar di sekitar area kompleks. Pengunjung dapat menikmati pemandangan yang menakjubkan dari atas candi, serta mengeksplorasi keindahan arsitektur dan relief-relief kuno yang menghiasi dinding-dinding candi. Selain itu, tempat ini juga menjadi lokasi yang populer untuk menikmati pemandangan matahari terbenam yang memukau. Sebagai salah satu peninggalan bersejarah yang berharga, Candi Ratu Boko menarik banyak wisatawan dan menjadi destinasi wisata budaya yang terkenal di Yogyakarta.",Tempat Wisata,Sleman,0,4.7,-7.770371515,110.4894373
370,Prambanan Temple,"Candi Prambanan adalah kompleks candi Hindu yang terletak di Klaten, dekat Yogyakarta, Jawa Tengah, Indonesia. Dibangun pada abad ke-9 Masehi oleh Wangsa Sanjaya, candi ini merupakan salah satu situs arkeologi terbesar dan paling megah di Indonesia. Dikenal karena arsitekturnya yang menakjubkan dan relief-relief yang halus, Candi Prambanan menjadi simbol penting dari kejayaan kebudayaan Hindu di Pulau Jawa. Kompleks candi ini terdiri dari beberapa candi utama, dengan Candi Siwa yang menjulang tinggi menjadi yang paling menonjol. Setiap tahun, Candi Prambanan menjadi tuan rumah bagi pertunjukan tari Ramayana yang spektakuler di bawah langit malam, menambah daya tarik wisatawan dari dalam dan luar negeri. Sebagai salah satu warisan budaya terbesar Indonesia, Candi Prambanan terus menjadi daya tarik utama bagi para pengunjung yang tertarik akan sejarah, arsitektur, dan keindahan alam.",Tempat Wisata,Sleman,0,4.7,-7.751765461,110.4914889
371,Agro Tourism Bhumi Merapi,"Agro Tourism Bhumi Merapi adalah sebuah destinasi wisata agrowisata yang terletak di lereng Gunung Merapi, Yogyakarta, Indonesia. Tempat ini menawarkan pengalaman unik bagi pengunjung untuk menjelajahi kebun dan lahan pertanian yang subur di sekitar kaki Gunung Merapi. Pengunjung dapat mengikuti tur petani untuk belajar tentang proses bertani, memetik buah-buahan segar, atau bahkan mencoba aktivitas peternakan seperti menggembala sapi. Selain itu, Agro Tourism Bhumi Merapi juga menawarkan berbagai fasilitas seperti restoran dengan menu makanan organik dari hasil pertanian lokal, area piknik, dan warung souvenir.",Tempat Wisata,Sleman,0,4.5,-7.639979898,110.4262811
372,Gamplong Studio Alam,"Gamplong Studio Alam adalah sebuah kompleks wisata yang terletak di Yogyakarta, Jawa Tengah, Indonesia. Tempat ini menawarkan pengalaman unik bagi pengunjung untuk menjelajahi keindahan alam dan berpartisipasi dalam berbagai aktivitas kreatif dan rekreatif. Pengunjung dapat menikmati suasana alam yang sejuk sambil berfoto-foto di berbagai spot menarik yang tersedia, seperti taman bunga, kebun stroberi, dan perkebunan buah. Selain itu, Gamplong Studio Alam juga menawarkan berbagai kegiatan seperti memasak tradisional, mengikuti kelas seni dan kerajinan, serta pertunjukan budaya lokal.",Tempat Wisata,Sleman,0,4.5,-7.805666047,110.2367304
373,Pantai Pasir Putih PIK 2,"Pantai Pasir Putih PIK 2 adalah salah satu pantai yang terletak di kawasan Pantai Indah Kapuk (PIK), Jakarta Utara, Indonesia. Pantai ini terkenal karena pasir putihnya yang lembut dan air laut yang jernih. Pengunjung dapat menikmati berbagai aktivitas di pantai ini, seperti berenang, berjemur, atau sekadar bersantai menikmati pemandangan laut yang indah. Pantai Pasir Putih PIK 2 juga dilengkapi dengan fasilitas seperti warung makan, toilet, dan tempat parkir yang memudahkan para pengunjung. Dengan lokasi yang strategis di tengah kota Jakarta dan keindahan alamnya yang memikat, Pantai Pasir Putih PIK 2 menjadi destinasi populer bagi warga Jakarta dan wisatawan yang mencari kesegaran dan hiburan di tepi pantai.",Tempat Wisata,Tangerang,0,4.2,-6.074377602,106.7172717
374,Taman Elektrik,"Tempat ini menawarkan berbagai atraksi dan permainan elektronik yang menarik, cocok untuk dikunjungi oleh pengunjung dari segala usia. Pengunjung dapat menikmati berbagai permainan seperti video game, simulator, dan permainan interaktif lainnya. Selain itu, Taman Elektrik juga menyediakan berbagai wahana rekreasi seperti flying fox, carousel, dan wahana lainnya untuk kesenangan pengunjung. Dengan suasana yang ramah keluarga dan beragam hiburan yang ditawarkan, Taman Elektrik menjadi destinasi populer bagi wisatawan lokal dan keluarga yang mencari hiburan yang menyenangkan di Tangerang.",Tempat Wisata,Tangerang,0,4.7,-6.1698827,106.6401388
375,Tourism of Sacred Solear,"Tempat ini sering dikunjungi oleh para peziarah dan wisatawan yang mencari pencerahan spiritual dan ketenangan. Di sini terdapat situs-situs suci, seperti kuil, pura, atau markah tanah alami, di mana pengunjung dapat berpartisipasi dalam ritual keagamaan, meditasi, atau sekadar menikmati suasana yang tenang. Atmosfer yang damai di tempat ini, ditambah dengan signifikansi budaya dan sejarahnya, menarik baik pengunjung lokal maupun internasional yang ingin menjelajahi spiritualitas dan menyambung kembali dengan alam.",Budaya,Tangerang,0,3.9,-6.285950571,106.3940786
376,Kampung Konservasi RIMBUN,"Kampung Konservasi RIMBUN adalah sebuah inisiatif konservasi lingkungan yang terletak di Tangerang, Banten, Indonesia. Kampung ini bertujuan untuk meningkatkan kesadaran tentang pentingnya pelestarian alam dan keberlanjutan lingkungan di kalangan masyarakat lokal. Di Kampung Konservasi RIMBUN, pengunjung dapat belajar tentang praktik-praktik ramah lingkungan, seperti daur ulang, penghematan energi, dan penghijauan. Selain itu, kampung ini juga menjadi tempat bagi para aktivis lingkungan dan sukarelawan untuk berkumpul dan bekerja sama dalam proyek-proyek konservasi.",Tempat Wisata,Tangerang,0,4.3,-6.333093396,106.6990244
377,Jaletreng Riverpark,"Jaletreng Riverpark adalah sebuah taman rekreasi yang terletak di Kabupaten Tangerang, Banten, Indonesia. Tempat ini menawarkan berbagai fasilitas rekreasi seperti taman bermain, area piknik, dan jalur jogging di sepanjang tepi sungai. Pengunjung dapat menikmati keindahan alam sekitar sambil bersantai atau berolahraga di area terbuka. Jaletreng Riverpark juga sering digunakan sebagai lokasi untuk acara keluarga, reuni, atau acara komunitas. Dengan suasana yang nyaman dan pemandangan alam yang indah, Jaletreng Riverpark menjadi destinasi populer bagi warga sekitar dan pengunjung yang mencari tempat rekreasi dan relaksasi di Kabupaten Tangerang.",Tempat Wisata,Tangerang,0,4.5,-6.331735096,106.6832938
378,Tripoint of West Java - Banten - Jakarta,,Tempat Wisata,Tangerang,0,4.5,-6.316396235,106.7800169
379,Mesjid Raya Baiturrahman,Mesjid bersejarah dengan arsitektur megah dan menjadi ikon kota Banda Aceh,Ibadah,Banda Aceh,0,4.9,5.553773991,95.31729573
380,Kapal Apung Lampulo,Kapal yang terseret tsunami dan kini menjadi monumen peringatan,Alam,Banda Aceh,2000,4.6,5.546546295,95.30684508
381,Pulau Rubiah,Pulau yang terkenal dengan keindahan bawah lautnya dan spot snorkeling,Alam,Sabang,0,4.9,5.882838521,95.25730806
382,Museum Tsunami,Museum yang menceritakan kejadian tsunami Aceh tahun 2004 dan menjadi tempat edukasi,Budaya,Banda Aceh,5000,4.6,5.54793715,95.3152652
383,Museum Rumah Cut Nyak Dien,Museum yang merupakan rumah pahlawan nasional Cut Nyak Dien,Budaya,Aceh Besar,0,4.6,5.516920071,95.27169373
384,Pantai Lampuuk,Pantai dengan pasir putih dan pemandangan indah di Aceh,Alam,Aceh Besar,4000,4.6,5.486209438,95.22644857
385,Museum Aceh,Museum yang menampilkan sejarah dan budaya Aceh,Budaya,Banda Aceh,0,4.6,5.54863495,95.3209554
386,Danau Laut Tawar,Danau besar di Aceh Tengah dengan pemandangan yang indah,Alam,Aceh Tengah,0,4.6,4.614168319,96.92335351
387,Tugu Nol Kilometer,Monumen yang menandai titik nol kilometer Indonesia di Sabang,Budaya,Sabang,0,4.6,5.914237548,95.21817358
388,Pantan Terong,Bukit di Aceh yang menawarkan pemandangan alam yang indah,Alam,Aceh Tengah,0,4.5,4.647511269,96.80787094
389,Danau Toba,Danau vulkanik terbesar di Indonesia yang terkenal dengan pemandangan spektakuler,Alam,Medan,0,4.6,2.781201849,98.67052306
390,Pulau Samosir,Pulau di tengah Danau Toba dengan keindahan alam dan budaya Batak,Alam,Medan,0,4.6,2.628186831,98.78934992
391,Patung Yesus Sibea-bea,Patung Yesus besar di Pulau Samosir yang menjadi destinasi rohani,Ibadah,Samosir,0,4.6,2.550834918,98.67237597
392,Air Terjun Efrata,Air terjun di Samosir dengan pemandangan alam yang indah,Alam,Samosir,0,4.5,2.537038138,98.64499504
393,Menara Pandang Tele,Menara yang menawarkan pemandangan spektakuler Danau Toba,Alam,Samosir,0,4.5,2.552212555,98.63979104
394,Air Terjun Sipiso Piso,Air terjun tinggi di sekitar Danau Toba,Alam,karo,0,4.6,2.916658739,98.51947161
395,Taman Wisata Alam (TWA) Sibolangit,Taman wisata alam dengan keanekaragaman flora dan fauna,Alam,Deli Serdang,0,4.5,3.330181739,98.5809194
396,Pantai Sorake,Pantai yang terkenal dengan ombaknya yang cocok untuk surfing,Alam,Nias Selatan,0,4.7,0.570832985,97.73240993
397,Pantai Lagundri,Pantai dengan ombak yang bagus untuk berselancar di Nias,Alam,Nias Selatan,0,5,0.599201897,97.73520843
398,Rahmat Zoo and Park,Kebun binatang dan taman rekreasi di Medan, hiburan,Serdang Bedagai,0,4.4,3.516716664,98.99612169
399,Graha Maria Annai Velangkanni,Gereja dengan arsitektur unik di Medan,Ibadah,Medan,0,4.8,3.547752041,98.60867673
400,Panorama Ampangan,Tempat wisata alam dengan pemandangan indah di Sumatera Barat,Alam,Payukumbuah,0,4,-0.269349883,100.6461713
401,Bukit Bulek Taram,Bukit di Sumatera Barat yang menawarkan pemandangan indah,Alam,Lima Puluh Kota,0,4.3,-0.211339497,100.7005642
402,Lembah Harau,Lembah dengan tebing-tebing tinggi dan pemandangan yang memukau,Alam,Lima Puluh Kota,0,4.4,-0.10726588,100.6694886
403,Gua Ngalau Seribu,Gua dengan stalaktit dan stalakmit indah di Sumatera Barat,Alam,Payakumbuah,0,4.4,-0.254771783,100.6043108
404,Bukit Batu Manda,Bukit dengan formasi batu yang unik di Sumatera Barat,Alam,Lima Puluh Kota,0,4.6,-0.181991297,100.5526626
405,Air Terjun Lubuak Bulan,Air terjun yang indah di Sumatera Barat,Alam,Lima Puluh Kota,0,4.8,-0.036354694,100.6010747
406,Kapalo Banda Taram,Tempat wisata alam di Sumatera Barat dengan pemandangan yang menawan,Alam,Lima Puluh Kota,0,4.5,-0.192354641,100.7201517
407,Ulu Kasok,"Tempat wisata alam yang sering disebut ""Raja Ampatnya Riau""",Alam,Kampar,0,4.2,0.296127317,100.8567654
408,Candi Muara Takus,Candi Budha bersejarah di Riau,Budaya,Kampar,0,4.4,0.336123158,100.6419161
409,Istana Siak Sri Indrapura,Keraton bersejarah di Siak, Riau,Siak,0,4.6,0.794994673,102.0489114
410,Masjid Agung An Nur,Masjid megah di Pekanbaru, Riau,Pekanbaru,0,4.8,0.526802569,101.4509081
411,Ranoh Island,Pulau dengan keindahan alam yang menakjubkan di Batam,Alam,Batam,0,4.6,0.559643952,104.2301254
412,Batu Lepe,Tempat wisata pantai di Kepulauan Anambas,Alam,Kepulauan Anambas,0,4.3,3.228859772,106.2251377
413,Pulau Bawah Anambas,Pulau eksklusif dengan pemandangan alam yang menakjubkan,Alam,Kepulauan Anambas,0,4.5,2.542733801,106.0472534
414,Barelang Bridge Batam,Jembatan ikonik yang menghubungkan pulau-pulau di Batam,Budaya,Batam,0,4.5,0.981350517,104.0495999
415,Gurun Pasir Bintan,Tempat wisata unik dengan pemandangan seperti gurun pasir,Alam,Bintan,0,4.3,1.013830106,104.3220922
416,Palm Spring Golf,Lapangan golf eksklusif di Batam, hiburan,Batam,0,4.8,1.189408963,104.0828944
417,Kepri Coral,Resort dengan keindahan bawah laut di Kepri,Alam,Batam,0,5,1.141743317,104.0103315
418,Taman Wisata Jambi Paradise,Taman wisata keluarga dengan berbagai wahana, hiburan,Muaro Jambi,0,4.2,-1.66879576,103.6538521
419,Candi Muaro Jambi,Kompleks percandian bersejarah di Jambi,Budaya,Muaro Jambi,0,4.5,-1.477696069,103.6670248
420,Danau Gunung Tujuh,Danau di ketinggian dengan pemandangan alam yang indah,Alam,Kerinci,0,4.8,-1.668639877,101.4075471
421,Danau Kaco,Danau dengan air biru jernih di Jambi,Alam,Kerinci,0,4.6,-2.31785804,101.5384894
422,Perkebunan Teh Kayu Aro,Perkebunan teh tertua di Jambi dengan pemandangan indah,Alam,Kerinci,0,4.4,-1.781852833,101.2734965
423,Air Terjun Sigerincing,Air terjun indah di Jambi,Alam,Merangin,0,4.3,-2.378045127,101.9079237
424,Jembatan Gentala Arasy,Jembatan ikonik di Jambi yang menawarkan pemandangan sungai,Budaya,Jambi,0,4.5,-1.586479969,103.6156539
425,Pantai Panjang,Pantai dengan garis pantai yang panjang di Bengkulu,Alam,Bengkulu,0,4.5,-3.812275832,102.266554
426,Benteng Marlborough,Benteng peninggalan Inggris di Bengkulu,Budaya,Bengkulu,0,4.6,-3.78712495,102.2517937
427,Rumah Pengasingan Soekarno,Rumah tempat Soekarno diasingkan di Bengkulu,Budaya,Bengkulu,0,4.7,-3.798749411,102.2613287
428,Pulau Enggano,Pulau terpencil dengan keindahan alam yang alami,Alam,Bengkulu Utara,0,4.4,-5.39750215,102.2581349
429,Pantai Sungai Suci,Pantai dengan pemandangan indah di Bengkulu,Alam,Bengkulu Tengah,0,4.5,-3.717704526,102.235571
430,Wahana Surya,Tempat rekreasi keluarga di Bengkulu, hiburan,Bengkulu Tengah,0,4.1,-3.715474031,102.2377486
431,Bukit Kandis,Bukit dengan pemandangan indah di Bengkulu,Alam,Bengkulu Tengah,0,4.3,-3.710244705,102.4435398
432,Cagar Alam Taba Penanjung,Cagar alam dengan keanekaragaman hayati di Bengkulu,Alam,Bengkulu Tengah,0,4.5,-3.695859788,102.529453
433,Bukit Kaba,Tempat wisata alam dengan pemandangan indah di Bengkulu,Alam,Rejang Lebong,0,4.6,-3.508884991,102.6258131
434,Jembatan Ampera,Jembatan ikonik di Palembang, Sumatera Selatan,Palembang,0,4.7,-2.991573837,104.763407
435,Pulau Kemaro,Pulau di sungai Musi dengan vihara dan pagoda,Ibadah,Palembang,0,4.5,-2.976939612,104.8175
436,Air Terjun Curug Maung,Air terjun indah di Sumatera Selatan,Alam,Lahat,0,4.4,-3.989606686,103.392454
437,Taman Purbakala Bukit Siguntang,Situs bersejarah di Palembang,Budaya,Palembang,0,4.4,-3.014833991,104.7344504
438,Air Terjun Lematang Indah,Air terjun yang menawan di Sumatera Selatan,Alam,Pagar Alam,0,4.3,-4.071680925,103.3213084
439,Kebun Teh Dempo,Perkebunan teh dengan pemandangan alam yang indah di Pagar Alam,Alam,Pagar Alam,0,4.8,-4.036205004,103.1868389
440,Hutan Punti Kayu,Hutan wisata di Palembang dengan berbagai flora dan fauna,Alam,Palembang,0,4.2,-2.943570658,104.7282561
441,Air Terjun Bidadari,Air terjun yang indah di Sumatera Selatan,Alam,Lahat,0,4.8,-3.796405474,103.4883141
442,Pulau Lengkuas,Pulau dengan mercusuar dan pantai indah di Bangka Belitung,Alam,Belitung,0,4.8,-2.53267777,107.5997263
443,Tanjung Kelayang,Pantai indah dengan batu granit besar di Belitung,Alam,Belitung,0,4.6,-2.559278806,107.6703051
444,Tanjung Tinggi,Pantai dengan pasir putih dan batu granit besar di Belitung,Alam,Belitung,0,4.7,-2.551686545,107.713751
445,Pulau Batu Berlayar,Pulau kecil dengan formasi batu yang unik di Belitung,Alam,Belitung,0,4.7,-2.557717258,107.6569461
